prov_code,capital,town_name,debt
10,0,Valdehúncar,0
10,0,ValdelacasadeTajo,0
10,0,Valdemorales,46
10,0,Valdeobispo,0
10,0,ValenciadeAlcántara,883
10,0,ValverdedelaVera,0
10,0,ValverdedelFresno,1
10,0,ViandardelaVera,0
10,0,VilladelCampo,0
10,0,VilladelRey,0
10,0,Villamesías,387
10,0,Villamiel,317
10,0,VillanuevadelaSierra,0
10,0,VillanuevadelaVera,895
10,0,VillardelPedroso,0
10,0,VillardePlasencia,0
10,0,VillasbuenasdeGata,0
10,0,ZarzadeGranadilla,0
10,0,ZarzadeMontánchez,0
10,0,ZarzalaMayor,0
10,0,Zorita,146
10,0,Rosalejo,0
10,0,Vegaviana,48
10,0,AlagóndelRío,0
10,0,Tiétar,29
10,0,PueblonuevodeMiramontes,0
11,0,AlcaládelosGazules,3.928
11,0,AlcaládelValle,93
11,0,Algar,387
11,0,Algeciras,176.894
11,0,Algodonales,5.353
11,0,ArcosdelaFrontera,50.165
11,0,Barbate,24.253
11,0,Barrios(Los),144.812
11,0,Benaocaz,0
11,0,Bornos,2.276
11,0,Bosque(El),907
11,1,Cádiz,169.310
11,0,CastellardelaFrontera,365
11,0,ConildelaFrontera,16.492
11,0,ChiclanadelaFrontera,81.775
11,0,Chipiona,41.112
11,0,Espera,7.036
11,0,Gastor(El),0
11,0,Grazalema,81
11,0,JerezdelaFrontera,731.117
11,0,JimenadelaFrontera,3.149
11,0,LíneadelaConcepción(La),148.412
11,0,Medina-Sidonia,3.386
11,0,Olvera,13
11,0,PaternadeRivera,3.153
11,0,PradodelRey,5.109
11,0,PuertodeSantaMaría(El),103.064
11,0,PuertoReal,81.097
11,0,PuertoSerrano,3.083
11,0,Rota,29.494
11,0,SanFernando,32.938
11,0,SanlúcardeBarrameda,62.016
11,0,SanRoque,64
11,0,SetenildelasBodegas,708
11,0,Tarifa,42.899
11,0,TorreAlháquime,38
11,0,Trebujena,9.193
11,0,Ubrique,4.074
11,0,VejerdelaFrontera,5.228
11,0,VillaluengadelRosario,174
11,0,Villamartín,23.099
11,0,Zahara,1.181
11,0,Benalup-CasasViejas,6.381
11,0,SanJosédelValle,823
12,0,AtzenetadelMaestrat,0
12,0,Aín,0
12,0,Albocàsser,329
12,0,AlcalàdeXivert,1.548
12,0,Alcora(l'),5.075
12,0,AlcudiadeVeo,0
12,0,Alfondeguilla,759
12,0,AlgimiadeAlmonacid,0
12,0,Almassora,3.160
12,0,Almedíjar,16
12,0,Almenara,1.721
12,0,Altura,4.332
12,0,Arañuel,0
12,0,AresdelMaestrat,0
12,0,Argelita,81
12,0,Artana,138
12,0,Ayódar,0
12,0,Azuébar,113
12,0,Barracas,0
12,0,Betxí,1.662
12,0,Bejís,850
12,0,Benafer,0
12,0,Benafigos,141
12,0,Benassal,253
12,0,Benicarló,5.254
12,0,Benicasim/Benicàssim,3.889
12,0,Benlloch,0
12,0,Borriol,2.066
12,0,Borriana/Burriana,7.994
12,0,Cabanes,0
12,0,Càlig,0
12,0,CanetloRoig,300
12,0,CastelldeCabres,0
12,0,Castellfort,0
12,0,Castellnovo,806
12,0,Castellón de la Plana,47.372
12,0,CastillodeVillamalefa,104
12,0,Catí,271
12,0,Caudiel,0
12,0,CerveradelMaestre,263
12,0,Cinctorres,0
12,0,Cirat,0
12,0,CortesdeArenoso,331
12,0,Costur,0
12,0,CovesdeVinromà(les),737
12,0,Culla,405
12,0,Xert,109
12,0,Chilches/Xilxes,2.757
12,0,Chodos/Xodos,0
12,0,Chóvar,0
12,0,Eslida,0
12,0,Espadilla,0
12,0,Fanzara,0
12,0,Figueroles,0
12,0,Forcall,81
12,0,FuentelaReina,0
12,0,FuentesdeAyódar,0
12,0,Gaibiel,245
12,0,Geldo,0
12,0,Herbés,0
12,0,Higueras,0
12,0,Jana(la),536
12,0,Jérica,0
12,0,Llucena/LucenadelCid,1.803
12,0,Ludiente,49
12,0,Llosa(la),0
12,0,MatadeMorella(la),0
12,0,Matet,106
12,0,Moncofa,2.551
12,0,Montán,0
12,0,Montanejos,159
12,0,Morella,1.167
12,0,Navajas,4.882
12,0,Nules,1.154
12,0,OlocaudelRey,0
12,0,Onda,3.221
12,0,OropesadelMar/Orpesa,0
12,0,Palanques,55
12,0,Pavías,0
12,0,Peníscola/Peñíscola,9.542
12,0,PinadeMontalgrao,0
12,0,PortelldeMorella,13
12,0,PuebladeArenoso,0
12,0,PobladeBenifassà(la),0
12,0,PoblaTornesa(la),77
12,0,Ribesalbes,0
12,0,Rossell,669
12,0,Sacañet,0
12,0,Salzadella(la),244
12,0,SantJordi/SanJorge,0
12,0,SantMateu,441
12,0,SanRafaeldelRío,0
12,0,SantaMagdalenadePulpis,537
12,0,Serratella(La),0
12,0,Segorbe,1.120
12,0,SierraEngarcerán,107
12,0,Soneja,324
12,0,SotdeFerrer,0
12,0,Sueras/Suera,233
12,0,Tales,0
12,0,Teresa,0
12,0,Tírig,203
12,0,Todolella,0
12,0,Toga,38
12,0,Torás,0
12,0,Toro(El),0
12,0,TorralbadelPinar,0
12,0,Torreblanca,13
12,0,Torrechiva,0
12,0,Torred'EnBesora(la),0
12,0,Torred'enDoménec(La),0
12,0,Traiguera,0
12,0,Useras/Useres(les),551
12,0,Vallat,0
12,0,Valld'Alba,1.461
12,0,ValldeAlmonacid,0
12,0,Valld'Uixó(la),18.291
12,0,Vallibona,95
12,0,Vilafamés,0
12,0,Vilafranca/VillafrancadelCid,44
12,0,VillahermosadelRío,58
12,0,Villamalur,0
12,0,Vilanovad'Alcolea,119
12,0,VillanuevadeViver,0
12,0,VilardeCanes,0
12,0,Vila-real,20.303
12,0,Vilavella(la),0
12,0,Villores,116
12,0,Vinaròs,5.512
12,0,VistabelladelMaestrat,0
12,0,Viver,302
12,0,ZoritadelMaestrazgo,436
12,0,Zucaina,0
12,0,Alqueries/AlqueríasdelNiñoPerdido,696
12,0,SantJoandeMoró,0
13,0,Abenójar,289
13,0,Agudo,64
13,0,Alamillo,440
13,0,Albaladejo,0
13,0,AlcázardeSanJuan,9.703
13,0,Alcoba,402
13,0,AlcoleadeCalatrava,0
13,0,Alcubillas,123
13,0,AldeadelRey,0
13,0,Alhambra,0
13,0,Almadén,9.432
13,0,Almadenejos,91
13,0,Almagro,4.281
13,0,Almedina,0
13,0,AlmodóvardelCampo,0
13,0,Almuradiel,0
13,0,Anchuras,0
13,0,ArenasdeSanJuan,1
13,0,ArgamasilladeAlba,1.171
13,0,ArgamasilladeCalatrava,878
13,0,ArrobadelosMontes,82
13,0,BallesterosdeCalatrava,159
13,0,BolañosdeCalatrava,5.546
13,0,Brazatortas,0
13,0,Cabezarados,78
13,0,CabezarrubiasdelPuerto,301
13,0,CalzadadeCalatrava,345
13,0,CampodeCriptana,462
13,0,CañadadeCalatrava,113
13,0,CaracueldeCalatrava,0
13,0,CarrióndeCalatrava,226
13,0,Carrizosa,0
13,0,CastellardeSantiago,0
13,1,CiudadReal,14.294
13,0,CorraldeCalatrava,339
13,0,Cortijos(Los),0
13,0,Cózar,822
13,0,Chillón,0
13,0,Daimiel,11.823
13,0,FernánCaballero,0
13,0,Fontanarejo,17
13,0,Fuencaliente,27
13,0,Fuenllana,0
13,0,FuenteelFresno,11
13,0,GranátuladeCalatrava,203
13,0,Guadalmez,135
13,0,Herencia,159
13,0,HinojosasdeCalatrava,0
13,0,HorcajodelosMontes,0
13,0,Labores(Las),0
13,0,Luciana,0
13,0,Malagón,3.683
13,0,Manzanares,6.196
13,0,Membrilla,312
13,0,Mestanza,0
13,0,Miguelturra,957
13,0,Montiel,0
13,0,MoraldeCalatrava,0
13,0,Navalpino,155
13,0,NavasdeEstena,0
13,0,PedroMuñoz,2.582
13,0,Picón,0
13,0,Piedrabuena,0
13,0,Poblete,497
13,0,Porzuna,281
13,0,PozuelodeCalatrava,557
13,0,PozuelosdeCalatrava(Los),238
13,0,PuebladeDonRodrigo,120
13,0,PuebladelPríncipe,224
13,0,PuertoLápice,0
13,0,Puertollano,63.512
13,0,RetuertadelBullaque,0
13,0,Saceruela,98
13,0,SanCarlosdelValle,37
13,0,SanLorenzodeCalatrava,0
13,0,SantaCruzdelosCáñamos,0
13,0,SantaCruzdeMudela,1.416
13,0,Socuéllamos,5.897
13,0,Solana(La),6.771
13,0,SolanadelPino,457
13,0,Terrinches,179
13,0,Tomelloso,2.458
13,0,TorralbadeCalatrava,2.838
13,0,TorredeJuanAbad,0
13,0,Torrenueva,333
13,0,ValdemancodelEsteras,85
13,0,Valdepeñas,18.075
13,0,ValenzueladeCalatrava,98
13,0,Villahermosa,737
13,0,Villamanrique,0
13,0,VillamayordeCalatrava,0
13,0,VillanuevadelaFuente,0
13,0,VillanuevadelosInfantes,27
13,0,VillanuevadeSanCarlos,108
13,0,VillardelPozo,43
13,0,VillarrubiadelosOjos,3.691
13,0,VillartadeSanJuan,334
13,0,VisodelMarqués,0
13,0,Robledo(El),189
13,0,Ruidera,708
13,0,ArenalesdeSanGregorio,358
13,0,LlanosdelCaudillo,0
14,0,Adamuz,892
14,0,AguilardelaFrontera,242
14,0,Alcaracejos,0
14,0,Almedinilla,111
14,0,AlmodóvardelRío,4.509
14,0,Añora,452
14,0,Baena,7.894
14,0,Belalcázar,1.152
14,0,Belmez,1.457
14,0,Benamejí,1.832
14,0,Blázquez(Los),255
14,0,Bujalance,1.013
14,0,Cabra,1.593
14,0,CañetedelasTorres,1.412
14,0,Carcabuey,92
14,0,Cardeña,0
14,0,Carlota(La),7.369
14,0,Carpio(El),516
14,0,CastrodelRío,518
14,0,Conquista,0
14,1,Córdoba,199.000
14,0,DoñaMencía,1.392
14,0,DosTorres,465
14,0,EncinasReales,869
14,0,Espejo,1.581
14,0,Espiel,530
14,0,Fernán-Núñez,0
14,0,FuentelaLancha,0
14,0,FuenteObejuna,581
14,0,FuentePalmera,2.719
14,0,Fuente-Tójar,0
14,0,Granjuela(La),0
14,0,Guadalcázar,198
14,0,Guijo(El),479
14,0,HinojosadelDuque,865
14,0,Hornachuelos,1.027
14,0,Iznájar,87
14,0,Lucena,15.506
14,0,Luque,593
14,0,MontalbándeCórdoba,195
14,0,Montemayor,0
14,0,Montilla,9.196
14,0,Montoro,3.800
14,0,Monturque,0
14,0,Moriles,0
14,0,NuevaCarteya,863
14,0,Obejo,268
14,0,Palenciana,176
14,0,PalmadelRío,9.108
14,0,PedroAbad,479
14,0,Pedroche,0
14,0,Peñarroya-Pueblonuevo,2.219
14,0,Posadas,0
14,0,Pozoblanco,2.712
14,0,PriegodeCórdoba,9.434
14,0,PuenteGenil,9.467
14,0,Rambla(La),0
14,0,Rute,4.774
14,0,SanSebastiándelosBallesteros,0
14,0,Santaella,618
14,0,SantaEufemia,50
14,0,Torrecampo,0
14,0,Valenzuela,197
14,0,Valsequillo,0
14,0,Victoria(La),0
14,0,VilladelRío,2.013
14,0,VillafrancadeCórdoba,181
14,0,Villaharta,195
14,0,VillanuevadeCórdoba,384
14,0,VillanuevadelDuque,82
14,0,VillanuevadelRey,4
14,0,Villaralto,3
14,0,VillaviciosadeCórdoba,0
14,0,Viso(El),0
14,0,Zuheros,59
15,0,1,Abegondo
15,0,2,Ames
15,0,3,Aranga
15,0,4,Ares
15,0,5,Arteixo
15,0,6,Arzúa
15,0,7,Baña(A)
15,0,8,Bergondo
15,0,9,Betanzos
15,0,10,Boimorto
15,0,11,Boiro
15,0,12,Boqueixón
15,0,13,Brión
15,0,14,CabanadeBergantiños
15,0,15,Cabanas
15,0,16,Camariñas
15,0,17,Cambre
15,0,18,Capela(A)
15,0,19,Carballo
15,0,20,Carnota
15,0,21,Carral
15,0,22,Cedeira
15,0,23,Cee
15,0,24,Cerceda
15,0,25,Cerdido
15,0,27,Coirós
15,0,28,Corcubión
15,0,29,Coristanco
15,0,30,Coruña
15,0,31,Culleredo
15,0,32,Curtis
15,0,33,Dodro
15,0,34,Dumbría
15,0,35,Fene
15,0,36,Ferrol
15,0,37,Fisterra
15,0,38,Frades
15,0,39,Irixoa
15,0,40,Laxe
15,0,41,Laracha(A)
15,0,42,Lousame
15,0,43,MalpicadeBergantiños
15,0,44,Mañón
15,0,45,Mazaricos
15,0,46,Melide
15,0,47,Mesía
15,0,48,Miño
15,0,49,Moeche
15,0,50,Monfero
15,0,51,Mugardos
15,0,52,Muxía
15,0,53,Muros
15,0,54,Narón
15,0,55,Neda
15,0,56,Negreira
15,0,57,Noia
15,0,58,Oleiros
15,0,59,Ordes
15,0,60,Oroso
15,0,61,Ortigueira
15,0,62,Outes
15,0,64,Paderne
15,0,65,Padrón
15,0,66,Pino(O)
15,0,67,PobradoCaramiñal(A)
15,0,68,Ponteceso
15,0,69,Pontedeume
15,0,70,PontesdeGarcíaRodríguez(As)
15,0,71,PortodoSon
15,0,72,Rianxo
15,0,73,Ribeira
15,0,74,Rois
15,0,75,Sada
15,0,76,SanSadurniño
15,0,77,SantaComba
15,0,78,SantiagodeCompostela
15,0,79,Santiso
15,0,80,Sobrado
15,0,81,Somozas(As)
15,0,82,Teo
15,0,83,Toques
15,0,84,Tordoia
15,0,85,Touro
15,0,86,Trazo
15,0,87,Valdoviño
15,0,88,ValdoDubra
15,0,89,Vedra
15,0,90,Vilasantar
15,0,91,Vilarmaior
15,0,92,Vimianzo
15,0,93,Zas
15,0,901,Cariño
15,0,902,Oza-Cesuras
16,0,AbiadelaObispalía,0
16,0,Acebrón(El),0
16,0,Alarcón,72
16,0,AlbaladejodelCuende,0
16,0,AlbalatedelasNogueras,12
16,0,Albendea,24
16,0,AlbercadeZáncara(La),202
16,0,AlcaládelaVega,0
16,0,Alcantud,0
16,0,AlcázardelRey,0
16,0,Alcohujate,0
16,0,AlconcheldelaEstrella,49
16,0,Algarra,0
16,0,Aliaguilla,0
16,0,Almarcha(La),153
16,0,Almendros,79
16,0,AlmodóvardelPinar,0
16,0,AlmonaciddelMarquesado,236
16,0,Altarejos,0
16,0,ArandilladelArroyo,0
16,0,ArcosdelaSierra,0
16,0,ChillaróndeCuenca,0
16,0,Arguisuelas,0
16,0,Arrancacepas,0
16,0,AtalayadelCañavate,0
16,0,BarajasdeMelo,323
16,0,BarchíndelHoyo,0
16,0,BascuñanadeSanPedro,2
16,0,Beamud,0
16,0,Belinchón,0
16,0,Belmonte,338
16,0,Belmontejo,0
16,0,Beteta,0
16,0,Boniches,0
16,0,Buciegas,0
16,0,BuenachedeAlarcón,0
16,0,BuenachedelaSierra,0
16,0,Buendía,0
16,0,CampillodeAltobuey,426
16,0,Campillos-Paravientos,0
16,0,Campillos-Sierra,0
16,0,CanalejasdelArroyo,42
16,0,CañadadelHoyo,0
16,0,CañadaJuncosa,0
16,0,Cañamares,0
16,0,Cañavate(El),47
16,0,Cañaveras,203
16,0,Cañaveruelas,0
16,0,Cañete,0
16,0,Cañizares,46
16,0,CarbonerasdeGuadazaón,98
16,0,Cardenete,0
16,0,Carrascosa,0
16,0,CarrascosadeHaro,0
16,0,CasasdeBenítez,764
16,0,CasasdeFernandoAlonso,256
16,0,CasasdeGarcimolina,0
16,0,CasasdeGuijarro,20
16,0,CasasdeHaro,0
16,0,CasasdelosPinos,102
16,0,Casasimarro,439
16,0,Castejón,0
16,0,CastillejodeIniesta,108
16,0,Castillejo-Sierra,0
16,0,Castillo-Albaráñez,0
16,0,CastillodeGarcimuñoz,0
16,0,CerveradelLlano,0
16,0,Cierva(La),0
16,1,Cuenca,62.793
16,0,CuevadelHierro,0
16,0,Chumillas,0
16,0,Enguídanos,0
16,0,FresnedadeAltarejos,0
16,0,FresnedadelaSierra,0
16,0,Frontera(La),20
16,0,FuentedePedroNaharro,0
16,0,FuentelespinodeHaro,0
16,0,FuentelespinodeMoya,0
16,0,Fuentes,0
16,0,Fuertescusa,0
16,0,Gabaldón,10
16,0,Garaballa,0
16,0,Gascueña,0
16,0,GrajadeCampalbo,0
16,0,GrajadeIniesta,136
16,0,Henarejos,0
16,0,Herrumblar(El),110
16,0,Hinojosa(La),0
16,0,Hinojosos(Los),0
16,0,Hito(El),22
16,0,Honrubia,0
16,0,Hontanaya,0
16,0,Hontecillas,0
16,0,HorcajodeSantiago,1.518
16,0,Huélamo,0
16,0,Huelves,13
16,0,Huérguina,0
16,0,HuertadelaObispalía,0
16,0,HuertadelMarquesado,0
16,0,Huete,2.418
16,0,Iniesta,199
16,0,LagunadelMarquesado,0
16,0,Lagunaseca,0
16,0,Landete,124
16,0,Ledaña,1.779
16,0,Leganiel,1
16,0,Majadas(Las),510
16,0,Mariana,113
16,0,Masegosa,2
16,0,Mesas(Las),0
16,0,Minglanilla,250
16,0,Mira,95
16,0,MonrealdelLlano,0
16,0,Montalbanejo,50
16,0,Montalbo,1.312
16,0,MonteagudodelasSalinas,133
16,0,MotadeAltarejos,5
16,0,MotadelCuervo,1.347
16,0,MotilladelPalancar,1.040
16,0,Moya,0
16,0,Narboneta,25
16,0,OlivaresdeJúcar,81
16,0,OlmedadelaCuesta,0
16,0,OlmedadelRey,0
16,0,OlmedilladeAlarcón,1
16,0,OlmedilladeEliz,0
16,0,OsadelaVega,0
16,0,Pajarón,0
16,0,Pajaroncillo,0
16,0,PalomaresdelCampo,36
16,0,Palomera,0
16,0,Paracuellos,0
16,0,Paredes,0
16,0,ParradelasVegas(La),0
16,0,Pedernoso(El),195
16,0,Pedroñeras(Las),1.978
16,0,Peral(El),20
16,0,Peraleja(La),0
16,0,Pesquera(La),0
16,0,Picazo(El),169
16,0,Pinarejo,0
16,0,PinedadeGigüela,0
16,0,PiquerasdelCastillo,39
16,0,PortalrubiodeGuadamejud,0
16,0,Portilla,49
16,0,Poyatos,71
16,0,Pozoamargo,19
16,0,PozorrubiodeSantiago,0
16,0,Pozuelo(El),0
16,0,Priego,0
16,0,Provencio(El),114
16,0,PuebladeAlmenara,0
16,0,ValledeAltomira(El),0
16,0,PuebladelSalvador,65
16,0,QuintanardelRey,509
16,0,RadadeHaro,0
16,0,Reíllo,0
16,0,RozaléndelMonte,0
16,0,Saceda-Trasierra,20
16,0,Saelices,172
16,0,SalinasdelManzano,0
16,0,Salmeroncillos,0
16,0,Salvacañete,215
16,0,SanClemente,3.056
16,0,SanLorenzodelaParrilla,455
16,0,SanMartíndeBoniches,0
16,0,SanPedroPalmiches,0
16,0,SantaCruzdeMoya,106
16,0,SantaMaríadelCampoRus,0
16,0,SantaMaríadelosLlanos,0
16,0,SantaMaríadelVal,0
16,0,Sisante,0
16,0,SoleradeGabaldón,0
16,0,Talayuelas,294
16,0,Tarancón,14.331
16,0,Tébar,0
16,0,Tejadillos,0
16,0,Tinajas,58
16,0,Torralba,0
16,0,TorrejoncillodelRey,0
16,0,TorrubiadelCampo,0
16,0,TorrubiadelCastillo,0
16,0,Tragacete,75
16,0,Tresjuncos,11
16,0,Tribaldos,0
16,0,Uclés,81
16,0,Uña,0
16,0,Valdemeca,0
16,0,ValdemorillodelaSierra,0
16,0,Valdemoro-Sierra,0
16,0,Valdeolivas,110
16,0,ValhermosodelaFuente,0
16,0,Valsalobre,0
16,0,ValverdedeJúcar,0
16,0,Valverdejo,9
16,0,VaradeRey,0
16,0,VegadelCodorno,0
16,0,Vellisca,0
16,0,VillaconejosdeTrabaque,83
16,0,VillaescusadeHaro,67
16,0,VillagarcíadelLlano,137
16,0,VillalbadelaSierra,109
16,0,VillalbadelRey,8
16,0,VillalgordodelMarquesado,0
16,0,Villalpardo,416
16,0,VillamayordeSantiago,0
16,0,VillanuevadeGuadamejud,20
16,0,VillanuevadelaJara,247
16,0,VillardeCañas,530
16,0,VillardeDomingoGarcía,23
16,0,VillardelaEncina,0
16,0,VillardelHumo,7
16,0,VillardelInfantado,0
16,0,VillardeOlalla,0
16,0,VillarejodeFuentes,323
16,0,VillarejodelaPeñuela,0
16,0,Villarejo-Periesteban,0
16,0,VillaresdelSaz,4
16,0,Villarrubio,19
16,0,Villarta,0
16,0,VillasdelaVentosa,14
16,0,VillaverdeyPasaconsol,0
16,0,Víllora,0
16,0,Vindel,0
16,0,Yémeda,0
16,0,ZafradeZáncara,0
16,0,Zafrilla,0
16,0,ZarzadeTajo,0
16,0,Zarzuela,0
16,0,CamposdelParaíso,158
16,0,Valdetórtola,0
16,0,Valeras(Las),0
16,0,FuentenavadeJábaga,0
16,0,Arcas,597
16,0,Valdecolmenas(Los),0
16,0,PozorrubielosdelaMancha,0
16,0,Sotorribas,0
16,0,VillaryVelasco,0
17,0,Agullana,331
17,0,Aiguaviva,66
17,0,Albanyà,0
17,0,Albons,68
17,0,Fard'Empordà(El),0
17,0,Alp,0
17,0,Amer,688
17,0,Anglès,3.890
17,0,Arbúcies,4.506
17,0,Argelaguer,32
17,0,Armentera(L'),0
17,0,AvinyonetdePuigventós,20
17,0,Begur,1.588
17,0,Vajol(La),0
17,0,Banyoles,8.687
17,0,Bàscara,1.548
17,0,Bellcaired'Empordà,0
17,0,Besalú,3.497
17,0,Bescanó,1.694
17,0,Beuda,0
17,0,Bisbald'Empordà(La),6.448
17,0,Blanes,19.744
17,0,Bolvir,0
17,0,Bordils,349
17,0,Borrassà,0
17,0,Breda,1.027
17,0,Brunyola,0
17,0,BoadellailesEscaules,233
17,0,Cabanes,131
17,0,Cabanelles,0
17,0,Cadaqués,1.226
17,0,CaldesdeMalavella,3.713
17,0,CalongeiSantAntoni,4.970
17,0,Camós,0
17,0,Campdevànol,1.254
17,0,Campelles,0
17,0,Campllong,276
17,0,Camprodon,2.363
17,0,Canetd'Adri,128
17,0,Cantallops,212
17,0,Capmany,0
17,0,Queralbs,74
17,0,CassàdelaSelva,4.026
17,0,CastellfollitdelaRoca,987
17,0,Castellód'Empúries,7.378
17,0,Castell-Platjad'Aro,20.723
17,0,Celrà,486
17,0,CerviàdeTer,0
17,0,Cistella,5
17,0,Siurana,38
17,0,Colera,454
17,0,Colomers,0
17,0,CornellàdelTerri,689
17,0,Corçà,136
17,0,Crespià,164
17,0,Darnius,0
17,0,Das,0
17,0,Escala(L'),3.112
17,0,Espinelves,0
17,0,Espolla,0
17,0,Esponellà,290
17,0,Figueres,25.113
17,0,Flaçà,1
17,0,Foixà,0
17,0,FontanalsdeCerdanya,0
17,0,Fontanilles,0
17,0,Fontcoberta,317
17,0,FornellsdelaSelva,0
17,0,Fortià,0
17,0,Garrigàs,0
17,0,Garrigoles,0
17,0,Garriguella,523
17,0,Ger,125
17,1,Girona,61.390
17,0,Gombrèn,174
17,0,Gualta,0
17,0,GuilsdeCerdanya,0
17,0,Hostalric,995
17,0,Isòvol,311
17,0,Jafre,76
17,0,Jonquera(La),523
17,0,Juià,0
17,0,Lladó,0
17,0,Llagostera,2.395
17,0,Llambilles,21
17,0,Llanars,195
17,0,Llançà,2.488
17,0,Llers,0
17,0,Llívia,372
17,0,LloretdeMar,31.592
17,0,Llosses(Les),0
17,0,Madremanya,241
17,0,MaiàdeMontcal,0
17,0,Meranges,0
17,0,Masarac,0
17,0,Massanes,1.242
17,0,MaçanetdeCabrenys,345
17,0,MaçanetdelaSelva,2.154
17,0,Mieres,0
17,0,MolletdePeralada,220
17,0,Molló,97
17,0,MontagutiOix,0
17,0,Mont-ras,0
17,0,Navata,54
17,0,Ogassa,945
17,0,Olot,22.671
17,0,Ordis,37
17,0,Osor,0
17,0,Palafrugell,13.684
17,0,Palamós,7.578
17,0,PalaudeSantaEulàlia,0
17,0,Palau-saverdera,1.293
17,0,Palau-sator,0
17,0,PaloldeRevardit,0
17,0,Pals,108
17,0,Pardines,221
17,0,Parlavà,36
17,0,Pau,114
17,0,PedretiMarzà,0
17,0,Pera(La),0
17,0,Peralada,454
17,0,Planesd'Hostoles(Les),564
17,0,Planoles,79
17,0,PontdeMolins,2
17,0,Pontós,0
17,0,Porqueres,601
17,0,Portbou,2.362
17,0,Preses(Les),0
17,0,PortdelaSelva(El),505
17,0,Puigcerdà,5.105
17,0,Quart,47
17,0,Rabós,63
17,0,Regencós,2
17,0,RibesdeFreser,1.147
17,0,RiellsiViabrea,1.528
17,0,Ripoll,6.256
17,0,Riudarenes,1.982
17,0,Riudaura,0
17,0,RiudellotsdelaSelva,72
17,0,Riumors,21
17,0,Roses,8.726
17,0,Rupià,220
17,0,SalesdeLlierca,0
17,0,Salt,15.621
17,0,SantAndreuSalou,0
17,0,SantClimentSescebes,31
17,0,SantFeliudeBuixalleu,42
17,0,SantFeliudeGuíxols,6.981
17,0,SantFeliudePallerols,480
17,0,SantFerriol,0
17,0,SantGregori,1.369
17,0,SantHilariSacalm,3.498
17,0,SantJaumedeLlierca,59
17,0,SantJordiDesvalls,362
17,0,SantJoandelesAbadesses,1.964
17,0,SantJoandeMollet,0
17,0,SantJuliàdeRamis,1.071
17,0,VallfogonadeRipollès,376
17,0,SantLlorençdelaMuga,12
17,0,SantMartídeLlémena,467
17,0,SantMartíVell,0
17,0,SantMiqueldeCampmajor,53
17,0,SantMiqueldeFluvià,0
17,0,SantMori,28
17,0,SantPaudeSegúries,0
17,0,SantPerePescador,201
17,0,SantaColomadeFarners,6.556
17,0,SantaCristinad'Aro,1.757
17,0,SantaLlogaiad'Àlguema,53
17,0,SantAnioldeFinestres,155
17,0,SantaPau,268
17,0,SantJoanlesFonts,3.318
17,0,SarriàdeTer,1.407
17,0,Saus,CamalleraiLlampaies
17,0,SelvadeMar(La),176
17,0,CelleradeTer(La),396
17,0,Serinyà,95
17,0,SerradeDaró,0
17,0,Setcases,56
17,0,Sils,866
17,0,Susqueda,0
17,0,Talladad'Empordà(La),8
17,0,Terrades,3
17,0,Torrent,0
17,0,TorroelladeFluvià,37
17,0,TorroelladeMontgrí,10.208
17,0,Tortellà,103
17,0,Toses,17
17,0,TossadeMar,3.445
17,0,Ultramort,0
17,0,Ullà,162
17,0,Ullastret,0
17,0,Urús,0
17,0,Valld'enBas(La),880
17,0,ValldeBianya(La),0
17,0,Vall-llobrega,44
17,0,Ventalló,87
17,0,Verges,248
17,0,Vidrà,0
17,0,Vidreres,1.098
17,0,Vilabertran,0
17,0,Vilablareix,617
17,0,Viladasens,0
17,0,Viladamat,31
17,0,Vilademuls,165
17,0,Viladrau,205
17,0,Vilafant,1.606
17,0,Vilaür,0
17,0,Vilajuïga,817
17,0,VilallongadeTer,5
17,0,Vilamacolum,179
17,0,Vilamalla,0
17,0,Vilamaniscle,192
17,0,Vilanant,279
17,0,Vila-sacra,338
17,0,Vilopriu,28
17,0,Vilobíd'Onyar,229
17,0,Biure,0
17,0,Cruïlles,MonellsiSantSadurnídel'Heura
17,0,Forallac,0
17,0,SantJuliàdelLloriBonmatí,0
18,0,Agrón,0
18,0,Alamedilla,236
18,0,Albolote,1.956
18,0,Albondón,13
18,0,Albuñán,0
18,0,Albuñol,5.536
18,0,Albuñuelas,0
18,0,Aldeire,305
18,0,Alfacar,2.485
18,0,Algarinejo,1.107
18,0,AlhamadeGranada,1.627
18,0,Alhendín,9.334
18,0,AlicúndeOrtega,0
18,0,Almegíjar,0
18,0,Almuñécar,27.725
18,0,Alquife,233
18,0,ArenasdelRey,21
18,0,Armilla,14.942
18,0,Atarfe,14.515
18,0,Baza,15.007
18,0,BeasdeGranada,0
18,0,BeasdeGuadix,0
18,0,Benalúa,233
18,0,BenalúadelasVillas,270
18,0,Benamaurel,625
18,0,Bérchules,196
18,0,Bubión,177
18,0,Busquístar,0
18,0,Cacín,0
18,0,Cádiar,1.013
18,0,Cájar,0
18,0,Calicasas,372
18,0,Campotéjar,64
18,0,Caniles,1.142
18,0,Cáñar,0
18,0,Capileira,0
18,0,Carataunas,0
18,0,Cástaras,0
18,0,Castilléjar,1.173
18,0,Castril,299
18,0,CenesdelaVega,1.090
18,0,Cijuela,448
18,0,CogollosdeGuadix,462
18,0,CogollosdelaVega,1.627
18,0,Colomera,493
18,0,CortesdeBaza,930
18,0,CortesyGraena,903
